아이디,국가별,성별,연령별,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,총 식비_비율,총 국내 교통비_비율,총 체험/활동비_비율,총 뷰티/의료비_비율,총 여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
12491.0,2.0,2.0,5.0,4.0,6,2,6,2,2,1. 호텔,가족형,1,서울,596.8499999999999,0.1445086705202312,0.023121387283237,0.0,0.0,0.0,0.3468208092485549,0.4624277456647399,0.023121387283237
12493.0,16.0,2.0,3.0,1.0,3,4,3,2,3,1. 호텔,혼자형,2,서울,1116.81,0.1704587172392797,0.0227254412120235,0.0113627206060117,0.0,0.0,0.795453120942685,0.0,0.0
12499.0,97.0,2.0,2.0,1.0,1,5,6,1,5,1. 호텔+4. 게스트하우스/호스텔,가족형,2,서울,1240.2399999999998,0.1515190608269367,0.0606011739663291,0.0,0.0,0.0,0.4545491195252532,0.3030300586983165,0.0303005869831645
12500.0,97.0,1.0,3.0,1.0,1,4,6,3,2,1. 호텔,혼자형,1,서울,774.8299999999999,0.3521159480144031,0.0845088600080017,0.1408437979943987,0.0,0.0,0.4225313939831963,0.0,0.0
12501.0,1.0,1.0,1.0,1.0,3,11,1,6,2,1. 호텔,혼자형,2,인천,4616.3,0.0895522388059701,0.0298507462686567,0.0,0.0,0.0,0.208955223880597,0.4477611940298507,0.2238805970149253
12503.0,2.0,2.0,2.0,3.0,7,9,4,3,1,1. 호텔,친구형,1,서울,555.45,0.2236024844720496,0.0372670807453416,0.2236024844720496,0.0,0.0,0.248447204968944,0.248447204968944,0.0186335403726708
12508.0,2.0,2.0,2.0,4.0,5,2,4,2,2,1. 호텔,친구형,1,서울,765.9,0.1441441441441441,0.027027027027027,0.0,0.09009009009009,0.0,0.2702702702702703,0.4504504504504504,0.018018018018018
12510.0,2.0,1.0,5.0,4.0,2,1,6,2,2,1. 호텔,가족형,1,서울,607.2,0.2556818181818182,0.034090909090909,0.0,0.0,0.5681818181818181,0.0,0.1136363636363636,0.0284090909090909
12511.0,2.0,2.0,5.0,1.0,7,9,5,2,1,1. 호텔,가족형,1,서울,520.9499999999999,0.1456953642384106,0.0132450331125827,0.0331125827814569,0.0,0.6622516556291391,0.0,0.1324503311258278,0.0132450331125827
12517.0,17.0,2.0,4.0,2.0,2,4,6,1,6,1. 호텔+7. 친척 또는 친구 집,혼자형,2,대전,1350.0,0.2222222222222222,0.0,0.0666666666666666,0.2666666666666666,0.0,0.0222222222222222,0.3333333333333333,0.0888888888888888
12518.0,17.0,1.0,3.0,2.0,7,6,6,1,6,1. 호텔+7. 친척 또는 친구 집,기타형,4,대전,1104.9499999999998,0.0,0.0,0.0,0.0,0.6802751255712929,0.0,0.3197248744287072,0.0
12521.0,2.0,2.0,5.0,2.0,2,3,5,1,3,1. 호텔,가족형,2,서울,409.4,0.3370786516853932,0.2247191011235955,0.0337078651685393,0.0,0.0,0.3370786516853932,0.0561797752808988,0.0112359550561797
12522.0,16.0,2.0,2.0,1.0,1,5,4,2,4,1. 호텔,가족형,2,서울,1535.64,0.3305787814852439,0.1446302518819515,0.0165273110885363,0.0,0.0,0.3718970592065849,0.1239678570498294,0.0123987392878539
12526.0,15.0,2.0,2.0,1.0,1,8,6,3,2,1. 호텔,친구형,1,서울,1020.66,0.2614386769345325,0.1307193384672662,0.0,0.0,0.0,0.2614386769345325,0.3267983461681658,0.0196049614955029
12528.0,1.0,2.0,4.0,2.0,2,2,4,3,2,1. 호텔,가족형,1,서울,1212.64,0.0568181818181818,0.2272727272727273,0.0170454545454545,0.1704545454545454,0.0,0.1704545454545454,0.3409090909090909,0.0170454545454545
12531.0,1.0,1.0,2.0,1.0,7,1,3,2,2,1. 호텔,혼자형,2,서울,828.87,0.3325008746848119,0.0831252186712029,0.1687478132879703,0.0,0.0,0.3325008746848119,0.0831252186712029,0.0
12535.0,5.0,2.0,4.0,2.0,2,9,5,5,2,1. 호텔,가족형,2,서울,2522.23,0.0843182421904425,0.0337280898252736,0.0,0.0,0.3709931290960777,0.168632519635402,0.3372690040162872,0.0050590152365168
12539.0,16.0,1.0,2.0,1.0,1,4,4,1,4,1. 호텔,친구형,1,서울,527.9399999999999,0.2403871652081676,0.0240368223661779,0.0,0.0,0.0,0.4447096260938744,0.2403871652081676,0.0504792211236125
12540.0,5.0,1.0,4.0,4.0,2,2,6,4,2,1. 호텔,가족형,1,서울,1412.11,0.0903612324818888,0.0060264426992231,0.0,0.0,0.0,0.6024105770796893,0.3012017477391988,0.0
12541.0,1.0,2.0,3.0,1.0,6,1,6,4,3,1. 호텔,친구형,1,서울,1812.07,0.2281368821292775,0.0114068441064638,0.3802281368821292,0.0,0.0,0.1520912547528517,0.2281368821292775,0.0
12543.0,5.0,1.0,2.0,1.0,1,10,6,2,3,1. 호텔,가족형,1,서울,1020.8,0.0625,0.0,0.0,0.0,0.7500000000000001,0.0,0.1875,0.0
12548.0,3.0,2.0,3.0,3.0,7,9,3,2,3,1. 호텔,친구형,2,서울,1143.1,0.3661971830985916,0.1971830985915493,0.0,0.0,0.0,0.1408450704225352,0.2816901408450704,0.0140845070422535
12551.0,4.0,1.0,2.0,1.0,1,5,1,1,6,1. 호텔+7. 친척 또는 친구 집,혼자형,2,대구,1990.0,0.100502512562814,0.0201005025125628,0.1507537688442211,0.0,0.0,0.5025125628140703,0.2010050251256281,0.0251256281407035
12552.0,10.0,1.0,6.0,1.0,1,3,3,4,3,1. 호텔,가족형,2,서울,2348.65,0.0787899431588359,0.0,0.0,0.0,0.7321141932599579,0.0,0.1890958635812062,0.0
12553.0,10.0,2.0,2.0,1.0,3,2,6,1,6,"6. 학교/회사 기숙사, 연수원 등",혼자형,3,서울,1608.4499999999998,0.2300972986415493,0.0460194597283098,0.0013802107619136,0.0,0.0,0.322136218098169,0.3681556778264789,0.0322111349435792
12556.0,2.0,1.0,2.0,2.0,7,1,3,3,2,1. 호텔,친구형,1,서울,865.26,0.1594896331738437,0.0239234449760765,0.1594896331738437,0.0,0.0,0.2392344497607655,0.3987240829346092,0.0191387559808612
12561.0,3.0,1.0,3.0,2.0,2,1,6,3,2,1. 호텔,가족형,2,서울,925.76,0.182606723124784,0.0521733494642239,0.056526529554096,0.0,0.0956511406844106,0.3478223297614932,0.26086674732112,0.0043531800898721
12563.0,4.0,1.0,5.0,1.0,1,10,3,3,2,1. 호텔,가족형,1,서울,1450.0,0.1724137931034483,0.0517241379310344,0.0,0.2586206896551724,0.0,0.3448275862068966,0.1034482758620689,0.0689655172413793
12564.0,10.0,1.0,3.0,2.0,7,9,5,1,3,1. 호텔,복합형(가족+친구),1,서울,558.8499999999999,0.3973517043929498,0.0463630670126152,0.1324505681309832,0.0,0.0,0.1986758521964749,0.1986758521964749,0.0264829560705019
12565.0,3.0,2.0,2.0,3.0,2,6,2,2,3,1. 호텔,친구형,1,서울,991.76,0.211038961038961,0.0162337662337662,0.0,0.0,0.0,0.2597402597402597,0.487012987012987,0.0259740259740259
12566.0,3.0,2.0,2.0,1.0,6,6,4,2,3,1. 호텔,가족형,1,서울,945.07,0.1873935264054514,0.0289608177172061,0.0,0.0,0.0,0.3407155025553662,0.4258943781942078,0.0170357751277683
12567.0,2.0,2.0,2.0,1.0,4,10,4,2,1,1. 호텔,친구형,1,서울,486.4500000000001,0.1418439716312056,0.0141843971631205,0.0,0.0,0.0,0.1134751773049645,0.7092198581560283,0.0212765957446808
12573.0,4.0,2.0,6.0,1.0,7,4,6,2,3,1. 호텔+3. 콘도미니엄/리조트,복합형(가족+친구),3,서울,950.0,0.3508842105263158,0.1052631578947368,0.0,0.0,0.0877157894736842,0.3508736842105263,0.0350842105263157,0.070178947368421
12574.0,3.0,2.0,3.0,4.0,6,6,6,3,2,1. 호텔,혼자형,1,서울,1426.46,0.2257336343115124,0.0338600451467268,0.1580135440180587,0.0,0.0,0.3386004514672686,0.2257336343115124,0.0180586907449209
12575.0,10.0,2.0,4.0,4.0,4,2,6,6,3,1. 호텔,가족형,2,서울,4128.1,0.0627576851335965,0.0806884523146241,0.0,0.0,0.0,0.1344807538577069,0.7172306872411036,0.0048424214529686
12576.0,15.0,2.0,2.0,1.0,1,3,5,1,6,4. 게스트하우스/호스텔,친구형,4,서울,1174.12,0.2272680816270909,0.147727659864409,0.0795489387796818,0.0,0.0,0.3693148911525228,0.1420468095254318,0.0340936190508636
12577.0,10.0,1.0,6.0,4.0,2,2,3,2,3,1. 호텔,가족형,1,서울,954.87,0.116288081100045,0.0116246190580916,0.0387592028234209,0.0,0.0,0.3488328254107888,0.4844952716076534,0.0
12578.0,4.0,1.0,3.0,1.0,1,1,2,1,4,1. 호텔,친구형,1,서울,602.5,0.2489626556016597,0.0041493775933609,0.0,0.0,0.0,0.4979253112033195,0.2489626556016597,0.0
12579.0,3.0,2.0,5.0,1.0,6,2,1,3,2,1. 호텔,가족형,1,서울,1183.35,0.217687074829932,0.0272108843537415,0.0680272108843537,0.0,0.0,0.272108843537415,0.4081632653061224,0.0068027210884353
12585.0,3.0,1.0,2.0,1.0,1,2,6,3,2,1. 호텔,가족형,1,서울,1458.66,0.0220750551876379,0.0,0.0,0.0,0.7880794701986754,0.0,0.1766004415011037,0.0132450331125827
12586.0,10.0,2.0,5.0,1.0,1,2,6,5,3,1. 호텔,친구형,1,서울,2701.73,0.0547945205479452,0.0054779715219507,0.0,0.0,0.0082206586150355,0.1095890410958904,0.821917808219178,0.0
12590.0,3.0,2.0,2.0,2.0,4,1,1,3,2,1. 호텔,가족형,1,서울,1328.25,0.0303030303030303,0.0,0.0,0.0,0.9090909090909092,0.0,0.0606060606060606,0.0
12591.0,15.0,1.0,3.0,1.0,6,1,6,3,4,4. 게스트하우스/호스텔+8. 기타,친구형,2,서울,1827.86,0.2189773833882244,0.091243311851017,0.0729924611294081,0.2554736139529286,0.0,0.2737244646745374,0.0729924611294081,0.0145963038744761
12592.0,16.0,2.0,1.0,1.0,1,4,6,1,5,4. 게스트하우스/호스텔,친구형,1,서울,1396.0199999999998,0.2727253191215026,0.0454578014641624,0.0454578014641624,0.0,0.0,0.4545421985358376,0.154546496468532,0.027270382945803
12593.0,1.0,2.0,2.0,1.0,6,5,6,1,3,5. 민박/펜션,혼자형,1,서울,730.3399999999999,0.2264150943396226,0.0377358490566037,0.1509433962264151,0.0,0.0,0.3773584905660378,0.1886792452830189,0.0188679245283018
12595.0,1.0,2.0,2.0,4.0,6,6,6,3,2,5. 민박/펜션,혼자형,1,서울,1033.5,0.1066666666666666,0.0266666666666666,0.5333333333333333,0.0,0.0,0.2666666666666666,0.0666666666666666,0.0
12600.0,1.0,2.0,2.0,1.0,6,6,1,4,2,1. 호텔,혼자형,1,서울,1605.37,0.0858369098712446,0.0128755364806866,0.5150214592274678,0.0,0.0,0.1201716738197424,0.2575107296137339,0.0085836909871244
12602.0,4.0,1.0,5.0,1.0,3,4,5,2,4,1. 호텔,가족형,2,서울,979.84,0.0754715055519268,0.018870427824951,0.0,0.0,0.0754715055519268,0.3773575277596342,0.3773575277596342,0.0754715055519268
12603.0,11.0,2.0,4.0,1.0,7,9,6,1,5,1. 호텔,가족형,2,서울,980.0,0.5102040816326531,0.0510204081632653,0.1020408163265306,0.0,0.0,0.2346938775510204,0.1020408163265306,0.0
12606.0,1.0,2.0,4.0,1.0,7,1,6,1,2,1. 호텔,가족형,1,서울,292.83000000000004,0.4705802001161083,0.0353105897619779,0.0235290100058054,0.0,0.0,0.4705802001161083,0.0,0.0
12607.0,97.0,2.0,2.0,2.0,6,4,6,1,4,1. 호텔,가족형,1,서울,436.52,0.300009163383121,0.0849903784477229,0.064991294786035,0.0,0.0,0.300009163383121,0.1999908366168789,0.050009163383121
12613.0,1.0,1.0,3.0,2.0,7,3,1,3,3,1. 호텔,혼자형,2,서울,1088.62,0.379746835443038,0.189873417721519,0.0632911392405063,0.0,0.0,0.3544303797468354,0.0,0.0126582278481012
12614.0,11.0,1.0,2.0,1.0,1,9,4,3,3,1. 호텔,혼자형,1,서울,1320.0,0.2272727272727272,0.0909090909090909,0.0,0.0,0.0,0.6060606060606061,0.0757575757575757,0.0
12616.0,1.0,2.0,3.0,3.0,2,2,6,4,1,1. 호텔,친구형,1,서울,1019.72,0.0608108108108108,0.0135135135135135,0.0,0.2702702702702703,0.0,0.1081081081081081,0.5405405405405406,0.0067567567567567
12619.0,14.0,1.0,2.0,2.0,3,9,2,1,6,3. 콘도미니엄/리조트+7. 친척 또는 친구 집,혼자형,3,인천,1901.59,0.396825814187075,0.1666657902071424,0.0,0.0,0.0,0.0396825814187074,0.396825814187075,0.0
12621.0,9.0,1.0,1.0,1.0,7,9,6,2,3,1. 호텔,가족형,3,서울,688.98,0.2101657522714737,0.0183895033237539,0.0,0.0,0.0,0.5254143806786844,0.2416906151121948,0.004339748613893
12623.0,9.0,2.0,2.0,2.0,3,6,3,2,3,2. 모텔/여관,혼자형,2,서울,841.65,0.2150537634408602,0.086021505376344,0.1720430107526881,0.0,0.0,0.1763440860215053,0.3225806451612903,0.0279569892473118
12624.0,9.0,2.0,2.0,3.0,2,1,6,1,6,7. 친척 또는 친구 집,가족형,4,경기,695.0,0.3597122302158273,0.1798561151079136,0.1079136690647482,0.1438848920863309,0.0,0.0,0.1798561151079136,0.0287769784172661
12625.0,10.0,2.0,2.0,2.0,2,2,4,3,4,3. 콘도미니엄/리조트,친구형,2,서울,2137.69,0.1385046475401017,0.0588626040258409,0.0,0.0,0.0,0.2077569713101525,0.5886447520454322,0.0062310250784725
12627.0,9.0,1.0,4.0,1.0,8,10,1,1,2,1. 호텔,가족형,1,서울,437.5,0.1714285714285714,0.0571428571428571,0.0,0.2857142857142857,0.0,0.2,0.2857142857142857,0.0
12628.0,3.0,2.0,2.0,1.0,3,6,4,2,3,4. 게스트하우스/호스텔,혼자형,1,서울,792.12,0.2439024390243902,0.024390243902439,0.2032520325203252,0.0,0.0,0.2195121951219512,0.2845528455284553,0.024390243902439
12631.0,3.0,2.0,4.0,4.0,7,9,6,4,2,1. 호텔,가족형,1,서울,1626.1,0.0,0.0,0.0,0.0,0.6039603960396039,0.0,0.396039603960396,0.0
12638.0,97.0,2.0,5.0,1.0,1,5,3,3,4,1. 호텔,가족형,2,서울,1552.1799999999998,0.2421304230179489,0.0072607558401731,0.0,0.0,0.0726397711605612,0.6537579404450515,0.0121055547681325,0.0121055547681325
12639.0,9.0,2.0,4.0,1.0,1,3,3,2,3,1. 호텔,가족형,1,서울,727.03,0.4149347344676286,0.0414975998239412,0.0,0.0,0.0912892177764329,0.3900389254913827,0.0414975998239412,0.0207419226166733
12644.0,9.0,1.0,1.0,2.0,4,1,3,2,2,1. 호텔,가족형,1,서울,554.36,0.33898549678909,0.0677898838300021,0.0677898838300021,0.0,0.0,0.33898549678909,0.169492748394545,0.0169564903672703
12647.0,6.0,2.0,2.0,4.0,6,6,6,3,4,1. 호텔,혼자형,1,서울,2403.98,0.2963834973668666,0.0474213595786986,0.1778300984201199,0.0,0.0,0.3556601968402399,0.1185533989467466,0.0041514488473281
12648.0,6.0,1.0,3.0,3.0,4,1,6,4,2,1. 호텔,가족형,1,서울,1322.37,0.1508654915038907,0.0215522130719843,0.0,0.0,0.0,0.1724177045758751,0.6465663921595318,0.0085981986887179
12649.0,6.0,1.0,2.0,3.0,6,6,6,3,4,3. 콘도미니엄/리조트,혼자형,1,서울,1747.05,0.2120717781402936,0.0244698205546492,0.3262642740619902,0.0,0.0,0.2610114192495922,0.1631321370309951,0.0130505709624796
12652.0,17.0,1.0,3.0,1.0,7,2,2,6,2,7. 친척 또는 친구 집,혼자형,1,경기,3006.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12653.0,2.0,2.0,6.0,4.0,6,2,4,3,1,1. 호텔,친구형,1,서울,688.62,0.1002004008016032,0.0400801603206412,0.0,0.0,0.5410821643286573,0.0,0.3006012024048096,0.0180360721442885
12654.0,17.0,1.0,4.0,1.0,1,4,6,4,3,7. 친척 또는 친구 집,혼자형,1,서울,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333348115299334,0.6666651884700665
12657.0,2.0,1.0,2.0,1.0,8,7,4,2,2,1. 호텔,가족형,2,서울,547.1700000000001,0.189155107187894,0.0504413619167717,0.0504413619167717,0.0,0.0,0.3783102143757881,0.3152585119798234,0.0163934426229508
12661.0,17.0,1.0,4.0,1.0,1,2,6,2,6,1. 호텔+7. 친척 또는 친구 집,혼자형,2,서울,3758.33,0.0,0.0,0.0,0.0,0.0,0.200001064302496,0.0,0.7999989356975039
12662.0,2.0,2.0,2.0,1.0,6,6,5,2,2,1. 호텔,친구형,1,서울,875.96,0.1575414402484131,0.0,0.1575414402484131,0.0,0.5120096808073428,0.0,0.1575414402484131,0.0153659984474176
12663.0,11.0,2.0,1.0,1.0,6,9,4,1,5,1. 호텔,친구형,1,서울,1288.0,0.1739130434782608,0.0260869565217391,0.0347826086956521,0.0,0.0,0.3043478260869565,0.4347826086956521,0.0260869565217391
12665.0,11.0,1.0,1.0,1.0,3,4,2,1,3,"6. 학교/회사 기숙사, 연수원 등+7. 친척 또는 친구 집",가족형,2,서울,488.33,0.4587062027727152,0.0458706202772715,0.0366964962218172,0.0,0.0,2.0477955480924785e-05,0.4587062027727152,0.0
12666.0,11.0,2.0,1.0,1.0,3,9,3,1,4,1. 호텔,친구형,3,부산,810.0,0.2469135802469135,0.1481481481481481,0.0493827160493827,0.0,0.0,0.3703703703703703,0.1851851851851851,0.0
12669.0,11.0,1.0,3.0,1.0,1,9,2,3,3,1. 호텔,단체형,2,인천,1647.41,0.067985504519215,0.013597100903843,0.0346058358271468,0.0,0.0,0.203956513557645,0.6798550451921501,0.0
12674.0,13.0,1.0,4.0,1.0,1,2,5,1,5,1. 호텔,가족형,2,부산,1200.0,0.25,0.125,0.0,0.0,0.0,0.4166666666666667,0.2083333333333333,0.0
12677.0,6.0,2.0,5.0,3.0,5,2,4,4,2,1. 호텔,친구형,1,서울,1482.0,0.2884615384615384,0.0384615384615384,0.0,0.1923076923076923,0.0,0.1923076923076923,0.2884615384615384,0.0
12678.0,13.0,2.0,2.0,2.0,2,2,2,2,2,1. 호텔,가족형,1,서울,845.0,0.0,0.0,0.0,0.0,0.9467455621301776,0.0,0.0532544378698224,0.0
12680.0,12.0,1.0,3.0,1.0,3,4,4,1,5,1. 호텔,복합형(가족+친구),2,서울,950.0,0.2105263157894736,0.1894736842105263,0.0736842105263157,0.0,0.0,0.3157894736842105,0.2105263157894736,0.0
12682.0,12.0,1.0,3.0,1.0,1,3,6,3,3,1. 호텔,가족형,3,서울,1510.0,0.0662251655629139,0.0,0.0,0.0066225165562913,0.6622516556291391,0.0,0.2649006622516556,0.0
12684.0,13.0,2.0,5.0,1.0,1,4,5,2,3,1. 호텔,가족형,2,서울,987.5,0.0126582278481012,0.0,0.0,0.0,0.810126582278481,0.0,0.1772151898734177,0.0
12686.0,16.0,2.0,2.0,3.0,2,4,3,1,6,1. 호텔+7. 친척 또는 친구 집,혼자형,4,서울,4543.389999999999,0.1256990925278261,0.0838008623516801,0.0223445488941077,0.0,0.0,0.5586577423465738,0.1955302098213008,0.0139675440585113
12690.0,1.0,2.0,2.0,1.0,6,6,6,3,3,1. 호텔,혼자형,1,서울,1511.11,0.2735737305689195,0.0227978108807432,0.1823824870459463,0.0,0.0,0.2323523767296887,0.2735737305689195,0.0153198642057825
12691.0,16.0,2.0,2.0,3.0,5,4,3,1,5,4. 게스트하우스/호스텔,혼자형,3,부산,1053.36,0.3614433811802233,0.2771132376395534,0.1204811270600744,0.0,0.0,0.2409622541201488,0.0,0.0
12700.0,1.0,2.0,2.0,1.0,6,4,6,3,3,5. 민박/펜션,친구형,1,서울,1762.46,0.2736516006037016,0.0109449292466212,0.2345585148031728,0.0,0.0,0.2345585148031728,0.2345585148031728,0.0117279257401586
12701.0,6.0,2.0,5.0,1.0,1,2,5,1,6,7. 친척 또는 친구 집,가족형,1,서울,940.5,0.303030303030303,0.0909090909090909,0.0,0.0,0.0,0.0,0.6060606060606061,0.0
12703.0,1.0,2.0,4.0,1.0,5,1,3,2,3,1. 호텔,가족형,1,서울,923.26,0.2238805970149253,0.0298507462686567,0.0,0.0,0.0,0.4477611940298507,0.2985074626865672,0.0
12705.0,6.0,2.0,4.0,1.0,7,2,3,3,3,2. 모텔/여관,혼자형,1,서울,1282.5,0.3333333333333333,0.0222222222222222,0.0,0.0,0.0,0.1333333333333333,0.5111111111111111,0.0
12707.0,15.0,2.0,4.0,1.0,1,3,5,3,4,1. 호텔,가족형,3,서울,2717.32,0.163664934567883,0.0245499241900107,0.1309341557122459,0.0,0.108018194397421,0.2454992419001075,0.3273335492323319,0.0
12708.0,1.0,2.0,3.0,4.0,2,1,6,2,4,4. 게스트하우스/호스텔,혼자형,2,서울,1859.19,0.2223548964871798,0.0503982917291939,0.0157111430246505,0.0,0.0,0.1185892781264959,0.5929463906324798,0.0
12709.0,10.0,2.0,2.0,4.0,6,6,6,5,3,1. 호텔,친구형,1,서울,2424.1600000000003,0.1832057289947858,0.0610685763315952,0.1221371526631905,0.0,0.0,0.3053428816579763,0.3053428816579763,0.0229027786944756
12711.0,8.0,1.0,3.0,2.0,2,4,4,2,4,1. 호텔,가족형,3,서울,1531.5299999999995,0.4545454545454546,0.1678321678321678,0.0279720279720279,0.0,0.0,0.2797202797202797,0.0699300699300699,0.0
12715.0,8.0,2.0,2.0,4.0,2,4,6,3,2,1. 호텔,가족형,2,서울,925.0,0.1891891891891892,0.1081081081081081,0.0,0.0,0.0,0.1621621621621621,0.5405405405405406,0.0
12716.0,1.0,2.0,3.0,2.0,5,2,3,5,3,1. 호텔,친구형,1,서울,2404.61,0.0573065902578796,0.0257879656160458,0.0,0.0,0.0,0.0573065902578796,0.8595988538681948,0.0
12721.0,6.0,2.0,2.0,2.0,7,9,6,2,4,1. 호텔,혼자형,2,서울,1425.0,0.2,0.08,0.0,0.0,0.0,0.3,0.42,0.0
12723.0,1.0,1.0,5.0,4.0,5,1,1,2,3,1. 호텔,가족형,3,서울,1040.39,0.3311258278145695,0.0728476821192053,0.0,0.0,0.0,0.1986754966887417,0.3973509933774835,0.0
12724.0,10.0,1.0,3.0,1.0,8,1,1,2,3,4. 게스트하우스/호스텔,혼자형,1,서울,962.26,0.2307692307692307,0.0769230769230769,0.0,0.0,0.0,0.3076923076923076,0.3846153846153846,0.0
12726.0,6.0,2.0,2.0,2.0,5,3,6,2,3,1. 호텔,친구형,2,서울,940.5,0.1515151515151515,0.0606060606060606,0.0,0.0,0.0,0.1818181818181818,0.6060606060606061,0.0
12728.0,4.0,2.0,2.0,1.0,1,4,5,4,3,1. 호텔,가족형,1,서울,2100.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.4761904761904761,0.238095238095238,0.0
12732.0,2.0,2.0,5.0,4.0,2,2,4,1,1,1. 호텔,친구형,1,서울,317.4,0.1521739130434782,0.0652173913043478,0.0,0.0,0.0,0.3478260869565218,0.4347826086956522,0.0
12734.0,1.0,1.0,5.0,1.0,8,3,1,2,3,1. 호텔,가족형,1,서울,892.26,0.3860982224912021,0.1158294667473606,0.1119740882702351,0.0,0.0,0.3860982224912021,0.0,0.0
12735.0,97.0,2.0,2.0,2.0,4,4,5,2,3,1. 호텔,가족형,1,서울,950.0,0.2105263157894736,0.1052631578947368,0.0,0.0,0.0,0.5263157894736842,0.1578947368421052,0.0
12736.0,14.0,2.0,3.0,2.0,5,4,6,2,5,4. 게스트하우스/호스텔,혼자형,1,서울,1697.85,0.3111111111111111,0.0533321553729716,0.1333333333333333,0.0711134670318343,0.0,0.3111111111111111,0.0888888888888888,0.0311099331507494
12737.0,17.0,2.0,1.0,1.0,7,1,7,3,4,1. 호텔+5. 민박/펜션,단체형,2,부산,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12739.0,17.0,2.0,5.0,2.0,5,2,2,2,6,7. 친척 또는 친구 집,혼자형,1,경기,4509.99,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12740.0,8.0,1.0,3.0,1.0,1,9,6,2,3,1. 호텔,가족형,1,서울,856.8,0.0875,0.025,0.0,0.0,0.0,0.25,0.625,0.0125
12741.0,6.0,1.0,4.0,4.0,2,3,7,2,4,1. 호텔,혼자형,1,경기,1339.5,0.3191489361702128,0.0425531914893617,0.0,0.0,0.0,0.2127659574468085,0.425531914893617,0.0
12742.0,1.0,1.0,3.0,4.0,2,9,6,5,4,2. 모텔/여관,복합형(가족+친구),1,서울,4062.34,0.2035280158726251,0.0101764007936312,0.0061048558220139,0.0,0.0,0.1017640079363125,0.6784267195754171,0.0
12743.0,4.0,1.0,2.0,4.0,2,2,2,6,3,1. 호텔,가족형,1,서울,3775.0,0.086092715231788,0.0132450331125827,0.0,0.0,0.0,0.2251655629139073,0.6622516556291391,0.0132450331125827
12744.0,6.0,2.0,1.0,1.0,6,9,3,1,3,1. 호텔,가족형,1,서울,498.76,0.2142914427780896,0.1714251343331462,0.0,0.0,0.0,0.1428542786109551,0.4285628358328655,0.0428663084449434
12745.0,17.0,2.0,3.0,2.0,5,2,1,2,5,7. 친척 또는 친구 집,혼자형,1,서울,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12748.0,3.0,1.0,4.0,1.0,7,1,6,6,2,1. 호텔,가족형,1,서울,7079.17,0.0454855583352285,0.0272913350011371,0.0022742779167614,0.0,0.0,0.0136456675005685,0.9097111667045712,0.0015919945417329
12750.0,17.0,2.0,2.0,1.0,5,5,6,3,4,1. 호텔,혼자형,1,부산,2254.99,0.0,0.0,0.0,0.0,0.0,0.1666659275650889,0.0,0.833334072434911
12751.0,9.0,2.0,2.0,2.0,2,6,6,2,3,1. 호텔,친구형,1,서울,950.25,0.2666666666666666,0.0761904761904762,0.1142857142857143,0.0,0.0,0.3238095238095238,0.1904761904761905,0.0285714285714285
12754.0,9.0,2.0,4.0,1.0,1,6,6,1,4,1. 호텔,가족형,3,서울,520.38,0.2086936469503055,0.0869556862292939,0.0087051769860486,0.0,0.1739113724585879,0.3304316076713171,0.1739113724585879,0.0173911372458587
12755.0,6.0,1.0,5.0,2.0,5,1,6,2,3,1. 호텔,친구형,1,서울,641.25,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0
12758.0,16.0,1.0,3.0,1.0,1,9,3,3,2,1. 호텔,친구형,1,서울,1269.11,0.2500019698844071,0.0500035457919329,0.0,0.0,0.0,0.5999952722774228,0.0999992120462371,0.0
12759.0,3.0,2.0,4.0,4.0,8,2,6,6,4,8. 기타,혼자형,1,서울,11372.33,0.130596808217841,0.037313373776526,0.0,0.0,0.0,0.0671638969322909,0.7462692341850791,0.018656686888263
12762.0,18.0,2.0,2.0,1.0,3,6,4,2,4,8. 기타,친구형,1,서울,1525.0,0.2491803278688524,0.081967213114754,0.0983606557377049,0.0,0.0,0.2885245901639344,0.2491803278688524,0.0327868852459016
12763.0,18.0,2.0,3.0,1.0,3,3,2,3,3,1. 호텔,가족형,2,제주,1620.59,0.2693586903535132,0.1447867751868146,0.0404050376714653,0.0,0.0,0.4040380355302698,0.1346793451767566,0.0067321160811803
12764.0,3.0,2.0,4.0,2.0,6,6,6,1,3,1. 호텔,가족형,1,서울,546.6,0.2061836809366996,0.067746066593487,0.1178192462495426,0.0,0.0,0.4418221734357848,0.1472740578119283,0.0191547749725576
